"","GOCCID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0005634",0.0151299204003506,2.45086271567892,5.48216833095578,11,183,"nucleus"
"2","GO:0043231",0.02210629498514,2.2280193236715,6.56062767475036,12,219,"intracellular membrane-bounded organelle"
"3","GO:0043227",0.02210629498514,2.2280193236715,6.56062767475036,12,219,"membrane-bounded organelle"
