"","GOCCID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0043228",0.0246129687254224,0.317454545454545,8.22477383437717,3,223,"non-membrane-bounded organelle"
"2","GO:0043232",0.0246129687254224,0.317454545454545,8.22477383437717,3,223,"intracellular non-membrane-bounded organelle"
