"","GOCCID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0016021",0.0119349362560421,1.40809596289048,79.3270702853166,95,241,"integral to membrane"
"2","GO:0031224",0.0142551890374131,1.38898478230238,81.6311760612387,97,248,"intrinsic to membrane"
