"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0070011",6.07488690505913e-09,Inf,0.473940574768631,7,278,"peptidase activity, acting on L-amino acid peptides"
"2","GO:0008233",7.9942483940925e-09,Inf,0.492693619094009,7,289,"peptidase activity"
"3","GO:0004190",3.17522138242971e-07,90.6590909090909,0.196054554310765,5,115,"aspartic-type endopeptidase activity"
"4","GO:0070001",3.17522138242971e-07,90.6590909090909,0.196054554310765,5,115,"aspartic-type peptidase activity"
"5","GO:0004175",5.72257345693528e-06,48.7375,0.349488553336581,5,205,"endopeptidase activity"
"6","GO:0016787",4.72778335638049e-05,Inf,1.69118363370677,7,992,"hydrolase activity"
"7","GO:0008236",0.00477611988884123,26.0451612903226,0.109108621529469,2,64,"serine-type peptidase activity"
"8","GO:0017171",0.00477611988884123,26.0451612903226,0.109108621529469,2,64,"serine hydrolase activity"
"9","GO:0003824",0.0106380465613536,Inf,3.66025328787141,7,2147,"catalytic activity"
